年份,省份,二氧化碳排放量,,,,,,,,,,,,国内生产总值状况,,,,,,,,,,,,,,,,,,,,,全社会固定资产投资,人口状况,,,
,,煤炭二氧化碳排放量,焦炭二氧化碳排放量,原油二氧化碳排放量,汽油二氧化碳排放量,煤油二氧化碳排放量,柴油二氧化碳排放量,燃料油二氧化碳排放量,液化石油气二氧化碳排放量,天然气二氧化碳排放量,二氧化碳排放总量,人均二氧化碳排放量,二氧化碳排放强度,,,,,,,,,,,,,,,,,,,,,,,,,,
,,万吨,万吨,万吨,万吨,万吨,万吨,万吨,万吨,万吨,万吨,吨/人,吨CO2/万元,地区生产总值(亿元),地区生产总值－第一产业(亿元),地区生产总值－第二产业(亿元),地区生产总值－工业(亿元),地区生产总值－建筑业(亿元),地区生产总值－第三产业(亿元),地区生产总值－交通运输、仓储和邮政业(亿元),地区生产总值－批发和零售业(亿元),地区生产总值－住宿和餐饮业(亿元),地区生产总值－金融业(亿元),地区生产总值－房地产业(亿元),地区生产总值－其他服务业(亿元),第一产业占GDP比重(%)(没有单位),第二产业占GDP比重(%)(没有单位),第三产业占GDP比重(%)(没有单位),人均地区生产总值(元),地区生产总值指数（上年＝100）(没有单位),地区生产总值指数－第一产业（上年＝100）(没有单位),地区生产总值指数－第二产业（上年＝100）(没有单位),地区生产总值指数－第三产业（上年＝100）(没有单位),社会消费品零售总额(亿元),,年底人口数(万人),人口出生率(‰)(没有单位),人口死亡率(‰)(没有单位),人口自然增长率(‰)(没有单位)
2016,贵州省,26026.8811,725.7695,0.0605,918.5868,117.3574,1365.4309,1.6487,45.1496,370.4144,29571.299,8.3182,2.511,11776.73,1846.19,4669.53,3715.64,955.4395,5261.01,987.47,732.71,400.93,689.4,249.2,2101.6253,15.6766,39.6505,44.6729,33246,110.5341,106.0465,111.2738,111.4387,3709,13203.996,3555,13.43,6.93,6.5
2016,云南省,14235.012,2597.8151,0.121,1145.2096,312.7101,1892.4279,3.5193,132.561,166.9138,20486.29,4.2939,1.385,14788.42,2195.11,5690.16,3891.2,1806.22,6903.15,328.41,1441.95,478.34,1092.6,303.96,3203.52,14.8434,38.4771,46.6794,31093,108.7,105.6,108.9,109.5,5722.9,16119.4004,4771,13.16,6.55,6.61
2016,陕西省,36897.615,2378.1253,5515.3526,753.5838,91.2071,1269.7711,39.1557,89.3987,2126.3648,49160.574,12.8929,2.534,19399.59,1693.85,9490.72,7598,1943.2,8215.02,771.7655,1604.4,457.63,1181.5365,747.175,3319.593,8.7314,48.9223,42.3464,51015,107.6,104,107.3,108.8,7367.6,20825.2532,3813,10.64,6.23,4.41
2016,甘肃省,12079.1007,1443.0047,4134.685,616.6378,24.7836,948.3838,10.5578,34.3746,571.5336,19863.062,7.6104,2.759,7200.37,983.39,2515.56,1757.525,776.35,3701.42,271.2468,536.7015,213.7033,507.0191,259.8856,1850.2114,13.6575,34.9365,51.406,27643,107.6,105.5,106.8,108.9,3184.4,9663.9924,2610,12.18,6.18,6
2016,青海省,3733.8585,654.2293,451.9368,164.0072,0.0304,399.6262,0.3171,30.6173,1001.2663,6435.889,10.8531,2.502,2572.49,221.19,1249.98,901.6759,348.67,1101.32,94.99,163.04,46.17,245.81,56.13,491.3141,8.5983,48.5903,42.8114,43531,108,105.4,108.5,108,767.3,3528.0548,593,14.7,6.18,8.52
2016,宁夏回族自治区,16515.455,1290.502,1742.8824,67.9166,0.0607,357.7169,260.4566,140.5414,484.9376,20860.469,30.9044,6.584,3168.59,241.6,1488.44,1054.34,434.2,1438.55,205.75,145.41,54.98,284.11,102.57,630.96,7.6248,46.9748,45.4003,47194,108.1,104.5,107.9,109,850.1,3794.2466,675,13.69,4.72,8.97
2016,新疆维吾尔自治区,36619.212,2294.0698,7417.2672,720.138,173.3634,1694.2577,3.1388,120.5749,2828.2254,51870.247,21.6306,5.375,9649.7,1648.97,3647.01,2677.63,1049.93,4353.72,567.54,586.32,160.4,573.7,298.62,2043.76,17.0883,37.794,45.1177,40564,107.6,105.8,106.2,109.4,2825.9,10287.5299,2398,15.34,4.26,11.08
2016,延边朝鲜族自治州,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,西藏自治区,,,,,,,,,,,,,1151.41,115.78,429.17,86.44,342.73,606.46,31.26,70.35,33.07,93.05,33.47,342.28,10.0555,37.2734,52.6711,35184,110.1,104.5,112.2,109.6,459.4,1596.0488,331,15.79,5.11,10.68
2017,北京市,933.1982,0.5155,2699.041,1434.6237,1955.9568,542.806,8.9091,150.8506,3562.5594,11288.46,5.2004,0.403,28014.94,120.42,5326.76,4274,1140.76,22567.76,1208.4,2486.8,413.81,4655.37,1766.2,11946.78,0.4298,19.014,80.5562,128994.1063,106.7404,94.1429,104.7381,107.3113,11575.4,8370.436,2170.7,9.06,5.3,3.76
2017,天津市,7374.1231,2316.0359,4913.5464,802.9324,308.2758,1082.1712,128.9759,175.537,1803.5782,18905.176,12.1421,1.019,18549.19,168.96,7593.5931,6863.98,745.66,10786.6369,780.4,2306.98,309.1,1951.75,783.27,4634.05,0.9109,40.9376,58.1515,118943.5683,103.6414,102.7884,101.0749,105.957,5729.7,11288.9189,1557,7.65,5.05,2.6
2017,河北省,57413.0212,24916.6746,4663.5221,1114.0482,83.7052,1633.0056,136.7437,173.5186,2059.2529,92193.492,12.2606,2.71,34016.32,3129.98,15846.21,13757.84,2109.03,15040.13,2497.88,2833.01,492.66,2053.44,1690.31,5284.39,9.2014,46.5841,44.2145,45387,106.6,103.9,103,111.3,15907.6,33406.8021,7519.52,13.2,6.6,6.6
2017,山西省,87364.5254,5608.2895,,684.9058,98.0712,1644.3199,1.4901,64.6192,1621.5101,97087.731,26.2258,6.252,15528.42,719.16,6778.89,5771.22,1019.84,8030.37,1052.14,1078.54,401.77,1320.05,798.73,3322.07,4.6313,43.6547,51.714,42060,107.1,103.1,106.7,107.8,6918.1,6040.5394,3702,11.06,5.45,5.61
2017,内蒙古自治区,73010.7659,4780.5364,1367.604,1045.6923,130.2048,1361.4322,11.8577,169.2955,1126.614,83004.003,32.8209,5.157,16096.21,1649.77,6399.68,5109,1291.45,8046.76,1050.02,1815.47,732.29,1099.85,458.59,2861.83,10.2494,39.7589,49.9916,63764,104,103.3,101.5,106.2,7160.2,14013.1608,2529,9.47,5.74,3.73
2017,中国,744722.964,125275.8641,178120.2528,36363.6178,10102.9421,52685.7507,15495.1847,16947.5606,51821.2113,1231535.348,8.796,1.48,832035.9486,62099.544,331580.4572,275119.2535,57905.5575,438355.9474,37121.8748,81156.6065,15056.0444,64844.3036,57085.955,179086.313,7.4636,39.8517,52.6847,60014.3501,106.9472,103.9613,105.8683,108.2698,366261.6,641238.3855,139008,12.43,7.11,5.32
2017,辽宁省,33463.1084,8847.3604,21572.8229,2319.8233,134.7606,3200.7295,966.9708,722.0832,1343.3205,72570.98,16.6104,3.1,23409.24,1902.28,9199.8,7302.41,1999.28,12307.16,1310.02,3002.13,476.87,1964.58,1132.18,4221.37,8.1262,39.2999,52.5739,53526.6544,104.2,103.6,103.2,105,13807.2,6676.7399,4369,6.49,6.93,-0.44
2017,吉林省,15736.3755,1363.4169,3105.1339,552.0892,89.7493,1064.3783,92.1981,140.1377,539.2766,22682.756,8.3485,1.518,14944.53,1095.36,6998.51,6057.29,964.14,6850.66,603.12,1208.3,374.84,709.64,525.58,3363.91,7.3295,46.8299,45.8406,54838,105.3,103.3,103.8,107.6,7855.8,13283.887,2717,6.76,6.5,0.26
2017,黑龙江省,24527.9911,615.0512,5050.2917,1128.106,265.9069,1048.2284,227.1663,508.0728,878.0834,34248.898,9.0397,2.154,15902.6817,2965.25,4060.6017,3332.5917,852.78,8876.83,801.33,1857.41,566.81,932.35,656.34,3866.19,18.6462,25.5341,55.8197,41916,106.3562,105.3985,102.7691,108.8104,9099.2,11291.9794,3788.7,6.22,6.63,-0.41
2017,上海市,8710.2562,1696.3166,7538.1365,1420.9467,1981.1656,1368.5307,2131.971,318.5004,1801.8463,26967.67,11.1529,0.88,30632.99,110.78,9330.67,8392.84,970.79,21191.54,1344.54,4393.36,412.33,5330.54,1873.05,7800.44,0.3616,30.4595,69.1788,126634.15,106.9,99.2,105.8,107.5,11830.3,7246.6031,2418,8.1,5.3,2.8
2017,江苏省,50649.9311,11657.9059,11690.9654,3067.0811,320.0298,2673.3605,780.0064,322.444,5145.7508,86307.475,10.7491,1.005,85869.76,4045.16,38654.87,34013.6,4651.75,43169.73,3097.67,8070.23,1406.82,6783.87,5016.54,18514.75,4.7108,45.0157,50.2735,107150,107.1534,100.3824,106.484,108.5289,31737.4,53277.0346,8029.3,9.71,7.03,2.68
2017,浙江省,27136.3835,916.9349,9188.8776,2515.6654,448.9285,2578.9406,1262.8736,1063.8415,2271.6296,47384.075,8.3762,0.915,51768.26,1933.92,22232.08,19474.48,2845.48,27602.26,1938.17,6217.29,1218.51,3533.05,3222.54,11345.9,3.7357,42.9454,53.3189,92057.0108,107.7641,102.7224,106.6033,109.2102,24308.5,31696.0276,5657,11.92,5.56,6.36
2017,安徽省,30599.64,3004.0593,2272.8082,1683.0067,47.1677,1957.7097,72.3191,340.8268,960.5661,40938.104,6.5449,1.515,27018,2582.2659,12838.2785,10916.31,1943.5585,11597.4508,875.38,1910.47,500.57,1663.59,1390.48,5110.9047,9.5576,47.5175,42.9249,43401.3638,108.4643,104.0603,108.2281,109.8757,11192.6,29275.0615,6255,14.07,5.9,8.17
2017,福建省,14129.6024,1890.4604,6301.0786,1557.6877,427.82,1344.5073,488.5423,187.1815,1085.9138,27412.794,7.0092,0.852,32182.09,2215.13,15354.29,12674.89,2707.82,14612.67,1889.69,2392.78,465.07,2055.53,1768.48,5933.4,6.8831,47.7107,45.4062,82677,108.1,103.7,106.8,110.2,13013,26416.2773,3911,15,6.2,8.8
2017,江西省,14596.4679,2469.6269,2114.9251,1029.4966,48.0485,1725.3487,37.8875,236.8026,470.4328,22729.037,4.9176,1.136,20006.31,1835.26,9627.98,7789.59,1838.95,8543.07,866.3,1415.12,465.58,1107.12,890.55,3734.61,9.1734,48.1247,42.7019,43424.3703,108.8,104.4,108.2,110.5,7448.1,22085.339,4622,13.79,6.08,7.71
2017,山东省,79920.2117,9547.097,34737.2323,1921.1979,343.234,4094.1538,14858.3263,1138.0247,2747.4746,149306.952,14.922,2.056,72634.1491,4832.7119,32942.8429,28705.69,4276.9729,34858.6,3268.0088,9283.729,1665.3869,3651.5591,3091.3677,13576.7315,6.6535,45.3545,47.992,72807.1389,107.36,103.5526,106.3086,109.067,33649,55202.7222,10005.83,17.54,7.4,10.14
2017,河南省,43716.6635,3532.3056,1966.9608,2169.1124,219.7718,3015.5474,88.4887,502.4835,2168.5803,57379.914,6.0026,1.288,44552.83,4139.29,21105.52,18452.06,2694.11,19308.02,2162.85,3263.06,1314.65,2509.19,2222.21,7624.15,9.2907,47.3719,43.3374,46674,107.8,104.3,107.2,109.4,19666.8,44496.9341,9559.13,12.95,6.97,5.98
2017,湖北省,20399.2843,3042.3782,4321.0238,2194.0942,340.1664,2691.4633,390.0349,547.1983,1136.5725,35062.216,5.9407,0.988,35478.09,3528.96,15441.75,13060.08,2459.6818,16507.38,1420.01,2682.21,814.18,2640.86,1642.98,7067.7882,9.9469,43.5248,46.5284,60199,107.8,103.7,107.1,109.5,17394.1,32282.361,5902,12.6,7.01,5.59
2017,湖南省,20964.9,2713.7457,2328.8429,1880.284,184.5099,2052.6566,296.6637,330.1759,586.0384,31337.817,4.5681,0.924,33902.96,2998.4,14145.49,11879.94,2278.65,16759.07,1496.01,2666.71,705.38,1610.31,1019.35,9081.33,8.8441,41.7235,49.4325,49558,108,103.6,106.7,110.3,14854.9,31959.2273,6860.15,13.27,7.08,6.19
2017,广东省,32673.3547,2694.8153,15752.9837,4480.6474,910.8259,5171.8613,1104.9827,2465.7462,3948.3446,69203.562,6.196,0.772,89705.23,3611.44,38008.06,35291.83,2818.82,48085.73,3580.94,8976.59,1646.85,6853.01,7635.96,19188.52,4.0259,42.3699,53.6042,80932,107.5433,103.6195,106.5416,108.746,38200.1,37761.7454,11169,13.68,4.52,9.16
2017,广西壮族自治区,12591.3836,3117.4124,4726.6027,1045.458,154.7453,1658.424,33.1317,275.276,362.8372,23965.271,4.9059,1.294,18523.26,2878.3,7450.85,5822.93,1635.69,8194.11,955.7,1326.17,436.13,1273.4,885.48,3223.11,15.5388,40.2243,44.2369,38102,107.1,104.2,105.5,109.6,7813,20499.1106,4885,15.14,6.22,8.92
2017,海南省,2091.7142,0.0573,2963.4898,306.0492,348.3061,262.4601,44.3553,123.1833,930.474,7070.089,7.6351,1.584,4462.54,962.84,996.35,528.28,470.01,2503.35,248.94,496.72,221.44,308.94,434.9,760.06,21.5761,22.327,56.097,48430,107,103.6,102.7,110.3,1618.8,4244.4012,926,14.73,6.01,8.72
2017,重庆市,10065.8728,464.7537,,681.3621,253.424,1681.0525,45.1796,68.2523,2061.8508,15321.748,4.9824,0.789,19424.73,1276.09,8584.61,6587.08,1997.53,9564.03,939.46,1595.88,424.78,1813.73,1048.25,3717.69,6.5694,44.1942,49.2364,63442,109.3,104,109.3,109.9,8067.7,17537.0476,3075.16,11.18,7.27,3.91
2017,四川省,14870.3235,3227.8731,2892.0629,2425.3736,625.481,2754.0173,207.7946,279.5612,4681.8127,31964.3,3.8502,0.864,36980.22,4262.35,14328.13,11576.16,2838.35,18389.74,1595.8,2574.15,1023.46,3203.27,2039.83,7764.09,11.526,38.7454,49.7286,44651.32,108.1,103.8,107.5,109.8,17480.5,31902.085,8302,11.26,7.03,4.23
2017,贵州省,25941.6021,615.4521,,1114.1068,147.5168,1490.7558,1.0146,47.0748,383.8368,29741.36,8.3076,2.196,13540.8256,2032.2737,5428.1389,4260.48,1169.4689,6080.42,1070.22,812.74,439.19,787.88,283.05,2577.8301,15.0085,40.0872,44.9043,37956.0633,110.2,106.3,110.1,111.5,4154,15503.8556,3580,13.98,6.88,7.1
2017,云南省,14072.8639,2727.3206,1215.527,1159.2966,345.6941,1893.4508,1.8072,134.8899,209.7788,21760.629,4.533,1.329,16376.34,2338.37,6204.97,4089.37,2123.68,7833,366.59,1567.79,523.58,1194.67,345.5,3776.61,14.279,37.8898,47.8312,34221,109.5,106.06,110.67,109.54,6423.1,18935.9862,4800.5,13.53,6.68,6.85
2017,陕西省,38178.4366,2375.8914,5605.1957,812.48,151.86,1158.7362,61.6979,89.8645,2233.3108,50667.473,13.2119,2.314,21898.81,1741.45,10882.88,8691.79,2217.97,9274.48,832.62,1762.33,497.62,1300.1,861.53,3904.23,7.9523,49.6962,42.3515,57266.31,108,104.6,107.8,108.9,8236.4,23819.3779,3835,11.11,6.24,4.87
2017,甘肃省,12056.1922,1311.3512,4415.3726,618.7757,24.3583,943.1451,9.0993,34.3125,625.8726,20038.48,7.6308,2.686,7459.8995,859.7523,2561.7919,1763.4439,811.4106,4038.3554,293.4995,563.2301,229.9083,553.5857,274.2991,2074.5183,11.525,34.3408,54.1342,28496.501,103.5612,105.4448,98.9501,106.5439,3426.6,5827.7507,2626,12.54,6.52,6.02
2017,青海省,3324.0359,627.1941,461.2507,175.8684,0.0607,471.9755,0.6975,33.2877,1072.9244,6167.295,10.3132,2.35,2624.83,238.41,1162.41,777.56,384.85,1224.01,103.69,169.15,48.96,274.6,60.89,563.09,9.0829,44.2852,46.632,44047,107.3,104.9,107.2,107.9,839,3883.5539,598,14.42,6.17,8.25
2017,宁夏回族自治区,21017.6047,1500.7122,1788.3029,61.5027,0.0304,372.596,277.0066,193.9508,432.7635,25644.47,37.6019,7.447,3443.56,250.62,1580.57,1096.3,484.36,1612.37,199.31,160.92,58.66,314.69,120.84,742.21,7.2779,45.8993,46.8228,50765,107.8,104.4,107,109.2,930.4,3728.3788,682,13.44,4.75,8.69
2017,新疆维吾尔自治区,38885.9175,2875.0406,7656.768,826.0691,237.0231,1862.7318,1.1731,175.3506,2651.786,55171.86,22.5652,5.07,10881.96,1551.84,4330.89,3254.18,1159.51,4999.23,668.15,702.18,180.03,623.53,323.16,2330.89,14.2607,39.7988,45.9405,44941,107.6,104.8,106.4,109.5,3044.6,12089.1177,2445,15.88,4.48,11.4
2017,延边朝鲜族自治州,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,西藏自治区,,,,,,,,,,,,,1310.92,122.72,513.65,102.16,411.49,674.55,34.08,75.1,35.27,110.2,33.49,383.23,9.3614,39.1824,51.4562,39267,110.0437,104.1097,111.7,109.9,523.3,1975.6006,337,16,4.95,11.05
2018,北京市,525.5067,0.0286,2757.2227,1445.6063,2098.7963,554.1822,4.8826,112.0667,4067.4141,11565.706,5.3694,0.382,30319.98,118.69,5647.65,,,24553.64,,,,,,,0.39,18.63,80.98,140211.2419,106.6,97.7,104.2,107.3,11747.7,,2154,8.24,5.58,2.66
2018,天津市,7292.8398,2483.66,5105.2075,801.4388,330.8118,1010.7208,148.9818,197.9565,2252.1455,19623.763,12.5793,1.043,18809.64,172.71,7609.81,,,11027.12,,,,,,,0.92,40.46,58.62,120710.8019,103.6,100.1,101,105.9,5533,,1560,6.67,5.42,1.25
2018,河北省,56308.0281,26753.4942,5154.1963,1434.5651,83.9786,1369.9876,384.7719,189.324,2880.8324,94559.178,12.5144,2.626,36010.27,3338,16040.06,,,16632.21,,,,,,,9.27,44.54,46.19,47772.2207,106.6,103,104.3,109.8,16537.1,,7556,11.26,6.38,4.88
2018,山西省,93118.4044,6832.4635,,688.9474,110.1289,1516.6081,1.7121,30.1825,1628.2213,103926.668,27.9523,6.179,16818.11,740.64,7089.19,,,8988.28,,,,,,,4.4,42.15,53.44,45328,106.7,102.1,104.5,108.8,7338.5,,3718,9.63,5.32,4.31
2018,内蒙古自治区,83982.2669,6085.9593,1095.7464,1033.8018,142.2928,1334.5569,8.0531,172.3697,1341.5885,95196.635,37.5677,5.506,17289.22,1753.82,6807.3,,,8728.1,,,,,,,10.14,39.37,50.48,68302,105.3,103.2,105.1,106,7311.1,,2534,8.35,5.95,2.4
2018,中国,756232.2838,125199.9707,190525.0032,38235.0571,11096.4102,50866.4781,14381.7051,17616.1101,60987.3979,1265140.416,9.0019,1.376,919281.1291,64745.1561,364835.2104,301089.3499,65493.0371,489700.7626,40337.2474,88903.7322,16520.6061,70610.2563,64622.9921,204145.1608,7.043,39.687,53.27,66005.6959,106.7498,103.4829,105.7924,107.9835,380986.9,,139538,10.94,7.13,3.81
2018,辽宁省,34066.7019,9392.561,24804.36,2509.4566,156.3551,3226.6748,687.618,750.3716,1583.8408,77177.94,17.7054,3.049,25315.35,2033.3,10025.1,,,13256.95,,,,,,,8.03,39.6,52.37,58007.5158,105.7,103.1,107.4,104.8,14142.8,,4359,6.39,7.39,-1
2018,吉林省,16274.1356,1697.8058,2829.8592,599.4463,98.952,1130.2181,81.7672,113.3709,643.1918,23468.747,8.6793,1.557,15074.62,1160.75,6410.85,,,7503.02,,,,,,,7.7,42.53,49.77,55610.924,104.5,102,104,105.5,7520.4,,2704,6.62,6.26,0.36
2018,黑龙江省,25440.6782,938.6146,4695.1531,1151.4184,194.4112,1094.4774,136.6803,331.1075,949.0922,34931.633,9.2583,2.135,16361.62,3000.96,4030.94,,,9329.72,,,,,,,18.34,24.64,57.1,43274.4056,104.7,103.7,102.1,106.4,9317.4,,3773,5.98,6.67,-0.69
2018,上海市,8411.1137,1779.2838,6982.7789,1446.8071,2131.021,1362.3311,2086.8865,326.0149,2023.965,26550.202,10.9531,0.812,32679.87,104.37,9732.54,,,22842.96,,,,,,,0.32,29.78,69.9,134982,106.6,93.1,101.8,108.7,12668.7,,2424,7.2,5.4,1.8
2018,江苏省,48342.4317,11606.3271,12301.2389,3142.8465,343.9022,2732.3807,783.4623,305.3033,5979.6703,85537.563,10.6245,0.924,92595.4,4141.72,41248.52,,,47205.16,,,,,,,4.47,44.5,50.98,115168.408,106.7,101.8,105.8,107.9,33230.4,,8051,9.32,7.03,2.29
2018,浙江省,26980.4382,925.1829,8376.1171,2525.1251,497.0378,2361.9546,964.0856,925.2875,2920.6666,46475.895,8.1011,0.827,56197.15,1967.01,23505.88,,,30724.26,,,,,,,3.5,41.83,54.67,98643.4088,107.1,101.9,106.7,107.8,25007.9,,5737,11.02,5.58,5.44
2018,安徽省,31723.8313,3163.0057,2202.5002,1834.5963,47.0159,2025.4093,70.1949,290.3983,1147.6135,42504.565,6.7212,1.417,30006.82,2638.01,13842.09,,,13526.72,,,,,,,8.79,46.13,45.08,47711.6644,108,103.2,108.5,108.6,12100.1,,6324,12.41,5.96,6.45
2018,福建省,16284.9239,2239.1689,6483.9701,1604.5176,502.0492,1360.5022,558.4202,179.9153,1124.0161,30337.484,7.6979,0.847,35804.04,2379.82,17232.36,,,16191.86,,,,,,,6.65,48.13,45.22,91197.2491,108.3,103.5,108.5,108.8,14317.4,,3941,13.2,6.2,7
2018,江西省,14989.033,2629.4325,2322.432,1096.7982,54.457,1823.3334,37.2217,244.5345,561.3586,23758.601,5.1116,1.081,21984.78,1877.33,10250.21,,,9857.24,,,,,,,8.6,46.62,44.84,47433.9457,108.7,103.4,108.3,110.3,7566.4,,4648,13.43,6.06,7.37
2018,山东省,80521.2746,10050.9143,39419.2915,2021.0373,365.284,3948.3393,7534.3762,594.8321,3384.3882,147839.738,14.7148,1.933,76469.67,4950.52,33641.72,,,37877.43,,,,,,,6.47,43.99,49.53,76267.2567,106.4,102.6,105.1,108.3,33605,,10047,13.26,7.18,6.08
2018,河南省,42492.5995,4076.5325,2506.14,2230.9665,248.7163,3080.5812,100.4414,680.3804,2301.5052,57717.863,6.0091,1.201,48055.86,4289.38,22034.83,,,21731.65,,,,,,,8.93,45.85,45.22,50152.2229,107.6,103.3,107.2,109.2,20594.7,,9605,11.72,6.8,4.92
2018,湖北省,21120.1793,3241.0756,4296.1363,2297.6823,353.1049,2775.4059,410.3578,606.7871,1357.3923,36458.122,6.1616,0.926,39366.55,3547.51,17088.95,,,18730.09,,,,,,,9.01,43.41,47.58,66615.7035,107.8,102.9,106.8,109.9,18333.6,,5917,11.54,7,4.54
2018,湖南省,20781.8792,2779.9018,2871.8928,2105.501,191.8599,2012.6691,286.74,346.944,659.645,32037.033,4.6437,0.88,36425.78,3083.59,14453.54,,,18888.65,,,,,,,8.47,39.68,51.8,52948.6035,107.8,103.5,107.2,109.2,15638.3,,6899,12.19,7.08,5.11
2018,广东省,32474.3513,2672.5056,17904.8318,4554.3921,930.8714,5184.4465,1058.2178,2592.3762,4127.1654,71499.158,6.3017,0.735,97277.77,3831.44,40695.15,,,52751.18,,,,,,,4,41.83,54.23,86412,106.8,104.2,105.9,107.8,39501.1,,11346,12.79,4.55,8.24
2018,广西壮族自治区,13965.3994,2929.9988,4836.3739,978.6251,158.5418,1508.5797,51.6157,261.551,490.9993,25181.685,5.112,1.237,20352.51,3019.37,8072.94,,,9260.2,,,,,,,14.84,39.67,45.5,41489.1652,106.8,105.6,104.3,109.4,8291.6,,4926,14.12,5.96,8.16
2018,海南省,2212.2122,0.0859,3208.0104,315.0695,389.2476,279.106,19.0547,100.8569,958.4012,7482.044,8.0108,1.548,4832.05,1000.11,1095.79,,,2736.15,,,,,,,20.7,22.68,56.63,51955.2922,105.8,103.9,104.8,106.8,1717.1,,934,14.48,6.01,8.47
2018,重庆市,9759.9377,764.2604,,1051.2862,288.3214,1275.3197,51.2987,78.2821,2154.0755,15422.782,4.9719,0.757,20363.19,1378.2747,8328.79,,,10656.1253,,,,,,,6.77,40.9,52.33,65932.7242,106,104.4,103,109.1,7977,,3102,11.02,7.54,3.48
2018,四川省,14262.2206,3338.9637,2176.7357,2560.0645,636.2023,2796.3916,105.6728,164.2961,5130.813,31171.36,3.7371,0.766,40678.13,4426.66,15322.72,,,20928.75,,,,,,,10.88,37.67,51.4,48883.1701,108,103.6,107.5,109.4,18254.5,,8341,11.05,7.01,4.04
2018,贵州省,22847.6977,600.1016,,1282.3899,172.1485,1770.2028,1.2682,69.3391,667.2222,27410.37,7.614,1.851,14806.45,2159.54,5755.54,,,6891.37,,,,,,,14.59,38.87,46.54,41243.5933,109.1,106.9,109.5,109.5,3971.2,,3600,13.9,6.85,7.05
2018,云南省,14084.4133,3049.3375,3054.3307,1249.5006,372.2392,1948.6893,5.6118,140.7898,281.437,24186.349,5.0075,1.353,17881.12,2498.86,6957.44,,,8424.82,,,,,,,13.97,38.91,47.12,37136.2825,108.9,106.3,111.3,107.6,6826,,4830,13.19,6.32,6.87
2018,陕西省,36904.5599,2202.6828,5637.2501,873.7484,236.7801,1241.5939,89.0593,104.8316,2284.4025,49574.909,12.8299,2.029,24438.32,1830.19,12157.48,,,10450.65,,,,,,,7.49,49.75,42.7,63477.4749,108.3,103.2,108.7,108.8,8938.3,,3864,10.67,6.24,4.43
2018,甘肃省,12974.5684,1365.5934,4396.8355,593.0032,29.7646,897.5471,12.1747,48.2548,674.7993,20992.541,7.9608,2.546,8246.07,921.3048,2794.67,,,4530.0952,,,,,,,11.17,33.89,54.94,31336.1252,106.3,105,103.8,108.4,3428.3,,2637,11.07,6.65,4.42
2018,青海省,3119.743,667.6324,430.9502,181.8137,0.0607,493.9841,0.5707,28.2263,1109.5113,6032.492,10.0041,2.105,2865.23,268.1,1247.06,,,1350.07,,,,,,,9.36,43.52,47.12,47689.4526,107.2,104.5,107.8,106.9,835.6,,603,14.31,6.25,8.06
2018,宁夏回族自治区,24185.6383,1655.506,1356.8688,54.9717,0.0607,364.6295,255.1618,257.39,453.763,28583.99,41.5465,7.715,3705.18,279.85,1650.26,,,1775.07,,,,,,,7.55,44.54,47.91,54094.1675,107,104,106.8,107.7,935.8,,688,13.32,5.54,7.78
2018,新疆维吾尔自治区,41459.8711,2850.411,7271.329,872.2547,201.3664,1790.6925,1.5218,153.6142,2832.7717,57433.832,23.0936,4.708,12199.08,1692.09,4922.97,,,5584.02,,,,,,,13.87,40.3,45.77,49474.7173,106.1,104.7,104.2,108,3187,,2487,10.69,4.56,6.13
2018,西藏自治区,,,,,,,,,,,,,1477.63,130.25,628.37,,,719.01,,,,,,,8.81,42.53,48.66,43398,109.1,103.4,117.5,104.1,597.6,,344,15.22,4.58,10.64
2019,中国,764723.6705,,,,,,,,,764723.671,5.4233,0.772,990865.1113,70466.7008,386165.3136,317108.6626,70904.3223,534233.0969,42802.0764,95845.6633,18039.5324,77077.1095,69631.4975,225889.1741,7.1116,38.9725,53.9158,70891.7849,106.1101,103.0667,105.6527,106.8979,408017.2,,140005,10.48,7.14,3.34
2019,北京市,,,,,,,,,,,,,35371.28,113.69,5715.06,4241.1,1513.67,29542.53,1025.33,2856.89,540.36,6544.77,2620.79,15912.17,0.3,16.2,83.5,164220,106.1,97.5,104.5,106.4,15063.7,,2154,8.12,5.49,2.63
2019,天津市,,,,,,,,,,,,,14104.28,185.23,4969.18,4394.27,693.76,8949.87,787.73,1372.27,169.14,1907.86,1238.45,3349.19,1.3,35.2,63.5,90370.63,104.8,100.2,103.2,105.9,4218.2,,1562,6.73,5.3,1.43
2019,河北省,,,,,,,,,,,,,35104.52,3518.44,13597.26,11503.03,2129.89,17988.82,2916.01,2947.53,389.04,2416.13,2310,6765.39,10,38.7,51.3,46347.89,106.8,101.6,104.9,109.4,12985.5,,7592,10.83,6.12,4.71
2019,山西省,,,,,,,,,,,,,17026.68,824.72,7453.09,6569.51,894.76,8748.87,1006.82,1361.61,207.05,1174.01,1081.74,3856.31,4.8,43.8,51.4,45724,106.2,102.1,105.7,107,7030.5,,3729,9.12,5.85,3.27
2019,内蒙古自治区,,,,,,,,,,,,,17212.53,1863.19,6818.88,5514.34,1304.54,8530.46,1202.71,1448.34,361.54,874.88,892.2,3720.6,10.8,39.6,49.6,67852.13,105.2,102.4,105.7,105.4,5051.1,,2540,8.23,5.66,2.57
